id,word,original,addtime,hits,username,sex,country,code,langname,pathmp3,pathogg,num_votes,num_positive_votes,rate
3164899,chinese,Chinese,8/31/2014 11:52,129343,JessicaMS,f,United States,en,English,https://apifree.forvo.com/audio/3i2h292a293132381j3l363d233g2l1o212h363f2432283234373l3f282a291j212a2h25261n2m243g343327342a3e3h2k1p3j3n361i3g1g2k1i3f2j3l2d3j2b_2b1i22392o2k1m2j3h3k3m3q3d1f2m2o312d1l3f2a211t1t,https://apifree.forvo.com/audio/213a1o1i212a2g2g2i2p343q1f352e3a1k351g3q3k1p2b3a29332m253h322j3a1k2i2k1f1f3132342q3i3m363f2e2127231k2p393g252j3a1p3a3o3l3g1k2d2b_323m36352j372j3l2q2p2d2k2i2o243h2m1j1l26273n1t1t,1,1,1
3689295,chinese,Chinese,6/17/2015 17:29,12489,Neptunium,m,Australia,en,English,https://apifree.forvo.com/audio/282c1p39342p2g1m1b213437353l2h3i1i36292d3q2o2h1k2k3h342m271f2p3m2j1j382b1p31321m2o2k3i2q313l2j1l3m2d3k35282c1b383n381b1n262f1n38_3g31331l392o3q2p2a381m313b1j2f1p3e3k36272i3n1t1t,https://apifree.forvo.com/audio/2d393e243h3j333l2h3g223b1g3f1g2h2l213g1h1p363e1m23282m3m24343i3f1p242h212c1m3q3n1l3n3l1o3p2825233k2g2l1h1n2l2l312d3g1i1k1h392o1f_2m2n2d2p243m2d372c3h3b32361g2f2o311f1g3d363n1t1t,0,0,0
4521420,chinese,Chinese,9/4/2016 18:31,173,winterfrost,f,United Kingdom,en,English,https://apifree.forvo.com/audio/2g3c2l3c352d2k3o2f3d231o2a262f373j3q243f332m3c2h3f3g2n311g2i3l292e2l1f2i3q39393j2e2h3j332o292c2533343o3j2m1f2b1g3f3p3j323h1i353a_3q2e1f3p2k2k3g2c251m1f2f2f2p393m3e3m2h1n1j3n1t1t,https://apifree.forvo.com/audio/392k1b1i3138293l341g2f3l3n3c1n3q3p2c3e3d343o1g2b3k3o3q25291b2a3g3536362o3h2i3l1k2n1f3h37311i2c26331i2f1l3j341i1j2d2g1j381l2g1p25_1l1g3n3b221f2n1f1n35362c3q3237393j2k3e3427371t1t,0,0,0
4620917,chinese,Chinese,10/22/2016 8:56,142,JJXHT,f,United States,en,English,https://apifree.forvo.com/audio/373927343i2i3f3q1f2c2l1h393g2j282o2f1l2i1k3k2l3k2h293p2d253d1k3c1n3a1h361n1f2f373e2l3j3f2m3q3g1j3m2b1h2k251o282536381m27351h3g23_2f351b2n28392b1h2b3k2i1n1j3j242b25292q222o3n1t1t,https://apifree.forvo.com/audio/3c25371l273e1n1k1i2j3o3q3o243a1n2g3e2l35242p21263g1b3i2k2h271g283n2o2k3c3h313h343f3525351i2n3d3d343l1f1k3b1b3p3g293m3h3o2o1l2k1g_3h2a332d2j2b1b1f2a2b362a2p1n3e383c1b3f3g34211t1t,0,0,0
5833924,chinese,Chinese,9/19/2018 12:32,10,showmeandrew,m,United States,en,English,https://apifree.forvo.com/audio/1l2m2o3k3i3p3o1g1i2e261m3p2n3d3l2f2o2k2n39253g293b1l1h392g3n2i3m1f2o3c3p2b242i371b3d2d3i2633351m2a2c3m1b2437252q3b1b3a2i283p3n36_2n223m281k3l282o2k2d2b1h3c2q3637273i37362k371t1t,https://apifree.forvo.com/audio/1o3h2p2p361k3829291i3k3m2j2l3h383h28333b2e1l3p2i382f2g333p3f3p36321j1i223l361h3d3k292c33322m1n292n3m1m2n38313e3d3k2b3n3c381n2222_3l2n3h3o311o252q2o3e383g3e2m2k211g1b1o281o211t1t,0,0,0
63070,christmas,Christmas,11/18/2008 21:50,10292,mooncow,m,United Kingdom,en,English,https://apifree.forvo.com/audio/1h3d2l3b3m1k3223343p1k1k3c222a331l323l2k1m3h2l211o2n3q3q273m22253i3q3h341m2j2d39312k2d332l1m28223p3939332h1j3k2g1n3728372f3d212m291p1p221g2d1p3i1j2d341n1h2b3m2k222n1h2k1j2h1t1t_281o2p2d2n3h343m1o2239342o3m2239311m2f223p211t1t,https://apifree.forvo.com/audio/2f212h393b3k3h2f3k3m2f2q1b3g2k383j3c1m322p221j1g1i2d373q2f21343f2h3o26312a242g392h2g1h2p3a3h1j262d273a3b3l2g1b2l212l3f3b1l2j3c3q2238231m1p2b2o3o2m3e2g382g1b1i21283h1h3l3m371t1t_363d3n333k2j1k251h362h3b2a2a2p3m282a2g2a2d2h1t1t,4,4,4
390976,christmas,Christmas,12/11/2009 2:54,8365,readd1,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2733332k2f322n262g21393m2o2n2i33342i3e1m322a1f2q3k1o1h35373o3e2p2a3i392l3j23323k352g383m333n1l26272p2q2p332l3b2832292o3k382i363f3j382g2l2g1h2e322a313j2k2o1h372e1k2g34331i371t1t_2k3i2n2b282a322325243j323e1g3b23213l3b2i3e371t1t,https://apifree.forvo.com/audio/2k2b272h1o243a3j2i2e2p2c2h36213o3c2l1p212f3f3m1l1h2g3f222p1f3f363p221b3533231m2j2h3e1g1i3n383h3f323f1m3j2j2m3e382l263h241g1m211i3l1l1n3h25373b1i2q2c331m2n3k3c3c1j3q223o1g211t1t_312q3g3p3p383j263i2n2o2n3h2p1f3738273k2b2m2h1t1t,0,0,0
398320,christmas,Christmas,12/19/2009 15:31,8346,TopQuark,m,United Kingdom,en,English,https://apifree.forvo.com/audio/251j1g1f3i1h251i2o2k283o2q3c1p272i2f281p2c232n3i333o3a312p3l2n3m392f213p2f3m1j1o1o3q3d2a1k1g1p3m23311n2d2j3o3a332h3e2i27232k36333a2e3f2k353h3a1l2g2m352l1b1l2e1k313f2a3p3a211t1t_2i2p382p1n3q3d392q2i1g2d3f2h3q2g383d3l26373n1t1t,https://apifree.forvo.com/audio/3j3l1l1b2d2n3q1h1o3f3g3d3n1b24342m292g2h3l2g27292426291f3e1h2h2o242e1k231l1l33283g1m312l26292b3k3p2o2i3e1k1h2n3i273o373i2g232i291g312p3c1m2g293j29333f1i3d1g2i1k1i2m2i1h3q211t1t_2n2639371g1b1g262p2j2g3g2o282j2438333i3q3f3n1t1t,2,0,-2
424430,christmas,Christmas,1/11/2010 23:28,9590,swtmelody,f,United States,en,English,https://apifree.forvo.com/audio/3m253b1g1k3f2q383i2e381j2g2d351h3o351o2l23273o1m223f3n293o36233m271i1i363p2e363k3d1k2e3k1l2n242n211p2n341h373i3b2e1g2m211h28293m3l382o1i1n3k232e232a272f392e2521213i341o1k371t1t_3f381i3n1f3k2p3f3g35323k213f242h1p341n242a371t1t,https://apifree.forvo.com/audio/22373j393e3g3b2p2n2n382a2b1g1g3p2q3k2i32253e1m2j251k233o26283f3f383a2i2i381m331b2e3c1m2l343d2c2k2e3i31323f3i1g3n2g342p2p3o2g2o221g1g1g3l3h272b233m1n3o1m3p31332h3p3c3l1g2h211t1t_1k2i2k283l3i3k3m273l312226292m342b393a3f3g2h1t1t,4,4,4
737082,christmas,Christmas,8/24/2010 2:06,8562,captainehren,f,United States,en,English,https://apifree.forvo.com/audio/2n281o321b1m3o1j3j282l2l2h313e27223d1i1j223g3f1h2c1h3a3d3b2n3c2c2e1h3e1i3p341k252m3a2g1k232i2f272q342a2o2j3o32393k353e363n3j1b2h2q2d3i1b3h2o29322b2e3l2e352m1l3g2n1o263a342h1t1t_3q232e2h2a1j1o3q342p22322k343g1g2o3k363p3a211t1t,https://apifree.forvo.com/audio/352e3a362l35221b1p3n3h3f252q3c2q1f292p272226312n1b3n233h2p1j362c343l1n2q22362f3m2i323e1l27392b2h3h2h3d2g1b311k321l2134393p292i2g3p2d243a2q1j3m24342i3l3p231i262q3l3138213a371t1t_1j1o2f292l3l261g392j311k272h3q2i3c1f342d2f2h1t1t,0,0,0
893999,christmas,Christmas,11/28/2010 16:53,8321,Cress123,f,United States,en,English,https://apifree.forvo.com/audio/3j1h3d3n3k322q352l3c3i1b3h372p2h3g1h2d313e26291m3q1f3k1f352j343k25312n3n2q3i3q321f2f3h2p2a2e3k3k36331j3i3o342e3m3h2h3f321n2b3i3m1b1o212j2c1f2b1n233d1p24361m2f2i3m3b25331l3n1t1t_231f31341g233c1m363n2c1l2k293k1k1o241m3336211t1t,https://apifree.forvo.com/audio/2m312g3c211i3l1k3b2g233b3g293q1i1h1p1i2g243n353j231b221l2m1l1g1g1m3p233p2m2g2k3e1p322p2n2k32262a273m2e1j3c3e3m3o243p371g2a2d2q2a292e333o1n2723343l1h222n2i2d3i311n2q252b223n1t1t_1o283e2a342a3b271m3b2p3a34323q1n3l1m2c3l1m2h1t1t,0,0,0
1097873,christmas,Christmas,4/14/2011 5:00,8354,enfield,f,United Kingdom,en,English,https://apifree.forvo.com/audio/2m32223e331g3p3j2g2g1j1b2i21253d371o353e1f3o1n2a2p331b1b1o2i242f3d212j1n1p2g3h1j1k241g2e3k1b1j2j373q1f3c37231o1p252g2i3e333m382c3f2n353k3b2c1j2q1i2d2m1p1f3a3a28293c393g31211t1t_1j2p3o3f1o3f223n2m2b1p271i2j1p251j1b2b1j2q3n1t1t,https://apifree.forvo.com/audio/2531311b2d3i3m312h2c2m3c1o3e3a2a1f3n3i363139311f1f3n1h273i2c2i29212g1b3j1k28383m213m1m1j313c2f1h223i2o1o313n3m2l35342j3f253i2e221p283n283k3l2c2g3m2q2d1g1h1o2i2a1k1l3k1b2d2h1t1t_3j2n2a282j2o242e363m3j1g3522243j2m2a3f3m2n211t1t,0,0,0
1346010,christmas,Christmas,12/7/2011 20:13,8331,mightysparks,f,Australia,en,English,https://apifree.forvo.com/audio/2f2f3j382q3p2m3a383h3e2n3f263d381b3j382l3h3j3k3q3m1m213132363j273e2c1o2j2e3p3e3833242q273m3a1m2f2m3k3d3b1m1g232g2j2j2j1g2a2j332d383k3n1m2a352238283439362p293g1m3q2d2i3b1n3n1t1t_3m2q2d1g2q322n3e1b1o253d391i3o1h2i2a262621211t1t,https://apifree.forvo.com/audio/3d1g1l3a3m332o28393e28242a3m361l312m3a382d1m2d273j3f2f3l283i1f1i37272f1h2a212f2o262h311p362l3a2m3k2o2q2k3f372m391m1g311k3c283i3c2a253p1k3n2n1f2a282j2k2j2e3p2n3p3e36361p35371t1t_3e212p2g3d1h2j3i2m213j1n382p3j1b2l2i2d3l2q211t1t,0,0,0
1380377,christmas,Christmas,12/30/2011 6:40,9526,anakat,f,United States,en,English,https://apifree.forvo.com/audio/343k363n1k2i1p2l2c1g393b2n343k3k3e2n3o3a243l35241m3d2621392d2p2l3o372q262l39323q353n3h3m293e2d37211m2q3c1o363b3i2i353j1n3q263a233i2j3p2a3q1i2l2h3j1p3n2c3b2o1f391k1m3l3q1p371t1t_2d3f1g2j3q331p1b3d273i291o271g273p3l232p2m211t1t,https://apifree.forvo.com/audio/3m1h3i3p212q343l3c1b1j1g3j3p333n3f2m3a1b313k2o293p2a251n3q332k2f1n223p1b312p3h3d1n262p231l27223d1j352a1k3p3l3o1o3o3m1l2f2n232q222p1h1g2c2f2p3o3q213m3q381o1j2q2i1f1p1p1p2a2h1t1t_3p1l352l343m3h2f2q1h1k1l3l373f3l361k2j382h211t1t,6,6,6
1509955,christmas,Christmas,4/15/2012 17:10,8342,aibrean,f,United States,en,English,https://apifree.forvo.com/audio/242n3b231f271l2m212m3c3q1j3h3b291n272i3e2e263n2b283d362e2b2a232b2g3122373d1k223e263f3h22222h28272c3f2l2f2f3o3g1j3b242b331f373l2p2e27213c2d3o2h1k3b3m1j281b2c1k1b1m1f3i3a3b3n1t1t_3q3p2f3m3a3l1o38353p2a2i1f293a3d2e2a2q1l2c371t1t,https://apifree.forvo.com/audio/2f3o3f1j383b2e2l2i1h372j3e252e3d3a251f233a361f3g3m1j1p3d3b352a1g3n373a21332g34381h242h23223n3a3o32233i333g352g1f3a1k3d381f3h362m332a351p1o1m3p232i1f1i2q3d2g2j3l3526322e2o211t1t_242c2n3c1j353b2e2j28292j3l2h3l3p37251b3e2l371t1t,0,0,0
1512476,christmas,Christmas,4/16/2012 23:55,8405,bananaman,m,United Kingdom,en,English,https://apifree.forvo.com/audio/3b2f3f3g3l1f3j3i3e273o3q21341o3l3j2p2p3f1i271i253e222e3o2j2j1f2b2n242q2e1j29263a1j2j383d1b2i25252d3q221i3j1o382l3f391i211f2o1p1h2g3c1i383c25343j2d2g1g2d2h1g1j292426242d1b371t1t_36383j2f2c253i3h351n3m1l2n2k1f2n221g262e29211t1t,https://apifree.forvo.com/audio/2k1k361j3b3h2k233h2n2k322e2d3j3c2d3h2c1g241g3f2b2i3l1g322f2m241m3k1n1n3h3m1j2p2m3o283d3d22243e2f1p282m2o2e393n3q1m231k311k2f1b3j2a1i2k2g3l2c2b1p3j3l2q3f352i1k3f21213l3d3e211t1t_2k1b3p2b2c1b242k392h2c3g351n381i31361l3h3k2h1t1t,0,0,0
1757845,christmas,Christmas,9/29/2012 3:17,8411,trice,m,United States,en,English,https://apifree.forvo.com/audio/25372b3q3g281m1g1l1j3a321h263i1b232q39283e362b3c3f313e3p1g2m292c292n3k333j362b3q2m1b2123272d1p3i3a1k283a1g1l2q2q1k3q361p3h363l2o3824292a1j3o2a3f2g2d1h2g1b2d2g251f292p3p2p371t1t_2n3k352i3f1h381i3c233n3i3h32223m3i1h333m1h3n1t1t,https://apifree.forvo.com/audio/351o3f1o2f2o282e37342h281m3g2i3f1k3k2p3c3m3d3a3n3q3i2d1f2j2f2d343p212n3a3p1l243336381j333i312h2k3i3c332e2f273q3m3o24282o2q2e3c383h1h2g1g3l3e3d371g33331o3e3p252i1l3k352e27371t1t_3c2l3c393m2g381g2d3j392k2o2k1b2h331o2g2n1f211t1t,0,0,0
2599315,christmas,Christmas,11/14/2013 6:09,8468,Gordito,m,Canada,en,English,https://apifree.forvo.com/audio/2j2c3i2n263h39381j3d322o1i313p3n222h2h243e321k2d2n2n262e3o3b3m2n3q3a1p3f261l2g3d2k283b3q3p22371o3a3n3j36333j26231n1b2b333a383h1f_2e2p2j3n2e3p3i2o3g292m1f2c351p2j213b2n373b2h1t1t,https://apifree.forvo.com/audio/1p3h27343n1l2l1h321k2l3c2q1p2n2d231p3p3c381n1o341j1i1h3c2o1i222g3a1o38213c241o232g292d381g21293k1h1b352k3a323p283b3g2e2o2b213e2h_263f1i2n371f2q2d292k3g2j3i21392927313c2a383n1t1t,0,0,0
3218409,christmas,Christmas,10/2/2014 14:33,8500,Matt3799,m,United States,en,English,https://apifree.forvo.com/audio/2d393k1i1j2134373f3l3h2o2q3c1g391f2c342f232h2n27233h1o253d362h32332f283p2c2k253f352i1n231o373l3a1l3f1p2h3a1i1m2d2i3h2f1b1j3j3e3k_271h3a1k3b3p2e1g1k3l3g2b233b322439383a2k2e3n1t1t,https://apifree.forvo.com/audio/362d3i22261j1k2b371n1o3l241i2b3a1b253f263h2834282o2d323a233p391l2p2n3h2k371m222o2h3c1h3c3p2a342d1g331k2d2i3738222q1n2p1p1l3b2a2g_2f1l1j2b211k331o32212e26281b252b3p3q2h232h3n1t1t,0,0,0
3542295,christmas,Christmas,4/11/2015 10:09,8870,SeanMauch,m,United States,en,English,https://apifree.forvo.com/audio/2g2k22321o3c2a3a3n3o3g1n2c34253l3p321l2b2i3n2b3425391n22222k1m2f243j2g2j1l251n362n1f362j382i25392d293h1l2d21373q2p2k3k331g2n3l2b_2o1i2a3c28252p2d293i2c3f3i331f1o2p1o2n1i3e371t1t,https://apifree.forvo.com/audio/3j2h2h353o352d1n2g352k371m382g3o3b3n2h2m3i2n3n3c1n1n1g2l3a3p391f1f3j393c2b1f2i2o1m3k1k1h261m3h3q3g3237242m2b3h3g1i1g2a353m251j24_2o1f353b3n2c3n271p32381p3l253o1m333p3p2o31211t1t,1,1,1
38356,colorado,Colorado,9/10/2008 2:38,8228,anakat,f,United States,en,English,https://apifree.forvo.com/audio/2f3g1g3b2p2b3l3h3m222e3k2c39211f28282n3k3m2i272a242c1g232i221b1h39282d2i2l28353o383q3c3j1l2m1b381k2l2m3n38242b2f26241f1j2q1g33292o333k242i331h3e352o2n3p232p2a2728321h2a283n1t1t_2k212q2437273l272m2g3i3p2q2e3n343q341p212g3n1t1t,https://apifree.forvo.com/audio/3631212b1l3426342h1n1b263g261h3837282b3q3k313e2d2n273q2q1p36351n2n1h1i313c37322826393q222l1p232c2k2d381b321k1i3j3m392n2f2c3k293f1m34252n1i241l31381b3o1k2c2o273i1m292b1l1i2h1t1t_293h2j2j1k3j1i3j3e361i2d251j1g382o1i2b2g2o371t1t,7,6,5
478726,colorado,Colorado,2/15/2010 22:21,6912,sandman,m,United States,en,English,https://apifree.forvo.com/audio/3i25323a2l26232c1o2g2k1i1b293a2j3a222l251b2d1n3d393b27382o3q2q3e1n3d3o283i22333l213l3l39291n2i363q1k2f2a1l3d252c3i1o2c3c3o1l2j32232h1n2h292j2j2n1l27273c3c1g1m2g1n3b1i291g211t1t_242o362g3i393m29313h3g341k1h2m391o2f1b251g371t1t,https://apifree.forvo.com/audio/232h2j3f3e2m1k1n2a3b223f31323n3l2p2p3m2b3o342p2i293k1h393e3o1j2d211i1j22232q1l38213l2e3n273d2q3c3i363d24341n1l1o3f3f2f3e3d283c1i3m3l351j2m3a3i3d273g3l3d373n1m1j2523372439211t1t_292j2k2b2k37253c3l381l2o242p222p37273q312o3n1t1t,5,3,1
907178,colorado,Colorado,12/8/2010 4:22,7131,redluvr,m,United States,en,English,https://apifree.forvo.com/audio/2m2p1i1j1f252n3e253b34352l3f2m253l3923222h1g2g3m1i2p1l2k1g1k1j3e233k2p253f262b2n1j283i1n3n3m1n35373f1l2f2k362a2n33342g32213j2e2k1n3d342i321k2p2322261f3h1b3a3o1g2g3o2e3h282h1t1t_23381m1l3h2i26221i2n252n252g2q3i3j38292m2l211t1t,https://apifree.forvo.com/audio/391g3n3k3o1f212f2m383727372n2o2d2p3k1g1j353135321n372b342q2b3g1g371p22333m3b3n3c2b1n281b222q363p2c24213a1f322e1k1m3o3a261b2q2o2b1p3n27313o3n3o3c1h28353p2e291n3j3b2j1j2d343n1t1t_392d2e2k2f2b253l32262d3j2i3g372e1n3f3h2c3c2h1t1t,2,2,2
1098250,colorado,Colorado,4/14/2011 8:52,6666,JimAtLarge,m,United States,en,English,https://apifree.forvo.com/audio/1h3l2i252g2e1p352529213231383f1o3n3b31221m2i1o34333i3a2e212q2539362n3g2j2b3128382p2p1j3c2k291b291g3n3b2a3l1o1i323p1n3p1f292b1l2k3g3m1m311h322b1k1m292g243c312n1j1f381h3d3p2h1t1t_362e3k371l3k26222c23333m1m2l3q2e1g3q3m2m31211t1t,https://apifree.forvo.com/audio/3c2g3o32391n3q2l1n3i35333p36353e2m1g1m223k3i2g2p2j1f2c3l371i2p1n3g341b1p243g31292e2b3q213a3j263131273m2q3i3q1h3j1j1m2g213k3c2m2i3o3i3d2m2i2g3k3c3p3l2k2a282a331i29351k1n2n2h1t1t_253l271k3h263a1g2m2j222k2a1n2c1b1b2n3o3d1m3n1t1t,2,1,0
1337848,colorado,Colorado,12/2/2011 13:53,6237,nimbusania,m,Australia,en,English,https://apifree.forvo.com/audio/3q2a2c3h341m1k352q232h3q343n2f3i2f1p3m341j22352h3o1o3a291b3d212i3m2k2f3k2b222n37361b2q1j2n312a1h3g2g1m343c2a323a2j3m221l22232339382q1m2d2n323e22293b1p2d273423323p1h3c2k2c211t1t_28272a222d2f2m3b3q1f1i2j3a34223h2o352l353a3n1t1t,https://apifree.forvo.com/audio/3p2b361m233731312q3g3l242g1i3b2m2m3a1m393q1o273k1g1i2h2i3b32253a223i3i1k2n2f241h1g3k2c273m3b223g1k1i2m1p2p271k3f272k2c261b3k282m33212e3f2f393n2f27391g1b212k2p3h1l3m253g1h211t1t_2f1h24353h3a1n1o1o2a2j3a1b3q1m233g3o362g3h211t1t,0,0,0
1940621,colorado,Colorado,1/4/2013 5:22,6335,dpaswaters,f,United States,en,English,https://apifree.forvo.com/audio/2b1g3m2h333e3l2q3p3i21331l1k3m36382a2l2q25271f2d1b273a311m3i1b3f3i3q311b2b3e1m3g1j1g2g3n3h1p3h2835371k361g272g1h222k1i2l3d2o381i2i24383c3o1k1l361h2o1l261j262f2o2m3f281l2l371t1t_2j3b2m2h3f2j3a3j2p2g33281b39372a312a3b1j1f211t1t,https://apifree.forvo.com/audio/1p3o23313i1n1b3o2h1n1p1g3f3e3p1p3f3i2c2a3j272n1n2l1n212p3f2e2a2h2l3h1g2m2n3a3o253i3g2l1b312q381h2i383p3i3p342o2h2724262k3b1p3d282j371l373l2i1h312f3p392b231j3n3g1l272q2c3a371t1t_2933391f2a293o3l2i35213n2j2f1m323f1f2a3429211t1t,0,0,0
1951912,colorado,Colorado,1/12/2013 4:14,6271,JohnnyGreen,m,Australia,en,English,https://apifree.forvo.com/audio/1k3c2j243b2c1p1h1o2m33263m3j1g3n3m2g321l3o3k38342b341m321l3a2m3g1l332o363j2c2i1i32393e32272j3m1o3f2g32271j27393p1h2i3i1p3e2f1g3i282h2e332i2j2h37253i283j1o3j1o3k372a2i2j1l2h1t1t_2q1p2g3q2i3f393k1p352n2523292n2d21293c3a1p371t1t,https://apifree.forvo.com/audio/2q371j3a2i3j2p382g351o22322o3929293b1o3k1n3f3f3f1p3a38323n3p333o1j2q2g3k3i3m362e3j292a2p2c3q2j33322p1l1p3p1i3j2n2h2828313b2i1j1h2i2p231h3d1h1k1g1m251b243a3m273l3o3k1n3h1p211t1t_2i341f3m2k3i1g3d3a2q3d2q283c2j1j1n2h3q282l2h1t1t,0,0,0
2514195,colorado,Colorado,10/9/2013 3:29,6544,ijarritos,m,United States,en,English,https://apifree.forvo.com/audio/343b3b36223h2p2d383a2j3i2h233o22352m3n3c3l341n2837223q1l343a3a2l3m283i2e3n2l291j3e1m3k3l1b272d213l283p252o362n2l1m1m1b2c361o332g_2n362d1g23293k3626252o2n2q2l1n3m1j1g2q3g2l3n1t1t,https://apifree.forvo.com/audio/2d3o2l1f2o243d1f3i3a2p25243e283o3l2e242h2e29242p321o1n393b3f2c34283f243e372q24232m2c2h263i1f3e263o3i3j3j2p3b2h2538361i2p3822283h_3l2p3h2d2q2l2j3i34362k3k2k3d342l3k2537211b3n1t1t,0,0,0
2827824,colorado,Colorado,2/27/2014 1:37,49120,Kae4,f,United States,en,English,https://apifree.forvo.com/audio/2c272f2m3o3n343p233m353f313i272l2p1k2m2k2h3c323p3e252a31251p3h2f21273o3l39312l1g2n332q1i25231g1j241o362f3629213433393h3l2d391k3j_2k1j3a3c2l381n3o28382m3c3m2h25371l3g3i2h1p2h1t1t,https://apifree.forvo.com/audio/3k2c332h2c252m3i3c1k1j252l323h2q1p252e3c3e372i1i3m321f3f3h3d1g2i231g2o391f1g3l1m1h3f1j1i1j3i1l2k2p2k1i333k1h333o313j1k2o342a2j36_2n353a3j2p391p391h3337352b2m2d3f2f3n2k211l2h1t1t,0,0,0
3241772,colorado,Colorado,10/15/2014 23:31,49035,tugulshan,m,United States,en,English,https://apifree.forvo.com/audio/3f3g1l3g1o3925291g213c352c2q2k34392b24311i2h3c332g3l2h331g3i1l2i2k371k1k3a3g34271o3a1b2e251o23363a211b2d3n28261b3h2a3i3o2n2i1h2k_222c1k3p283d1b1l2e3o3p322i361i261j3b23253m371t1t,https://apifree.forvo.com/audio/3m313f34362h3b3l2n322e2k2a2p312d341l391f363m2e23222m2b382e2c31313g24312c2e1n2i3o3n3h1o2c1i2d3m2j383k1o3o343a1f2i1p2a3g243d2h3i2p_2j2g3q1l39312d2h3e2524372f2n3b2o271g24241o371t1t,0,0,0
1663241,daenerys_targaryen,Daenerys Targaryen,7/17/2012 3:02,15601,NinjaRobot,f,Australia,en,English,https://apifree.forvo.com/audio/322m1h3q2i1h3k3b1k2f2d3o1m1p1h1j2q3g3d3h27211k1f2m2e24393e1l2e2c3a2b392q2h2b2j393i321j3j2l1i3b3n1f2q273d272d2g25383n211b2q372o2d2g2g383n3o3h3p1i3m2837292p3c333f252c2h3a1o211t1t_231b2h3p1h3n2m2d37392m3c1p3734382d2h251b213n1t1t,https://apifree.forvo.com/audio/261f2h1i2622381k3a3a252c253a271l2f3d2m2n1p3f273c2q2o1k2e2g2k3g242q2n2d3g1g3q3p2k2q3e1f212836323j2i2h2435242j1k1i222c2b3d2g1p3a2l213q3k293q2h292l3o1m1p3h3p2c3g3k24262b3o2c211t1t_2h2h3c1f2g2m3i3m3j2d3i1p3g342e3i2b3e1o2g3h3n1t1t,2,2,2
2377308,daenerys_targaryen,Daenerys Targaryen,8/13/2013 15:12,17645,Coppelia,f,United Kingdom,en,English,https://apifree.forvo.com/audio/37313c2a3l371m2j3p3h221o3n3d3j333c1f281n2a1m381i1g1m3d321g2i2a3a1i2a39241p25281k2d2i22392521381f392q233n2d2d323n223i26292h3h392o213m1i1p241g221k3p1k3o2p3237282q2p3l262n1l3n1t1t_3j2d1o3922332h1p1g353j1j382n3b2j2928292b3m2h1t1t,https://apifree.forvo.com/audio/322n1g1i263i1l35253h2b2k3l312b2j2p271j2c2p291l26332o2i1g3a2k37291g37313b2l1h3c3i2f2l3b35263f1g2e282h1m323f3e2e3l2q261m263l2c3b3b212n3b1h262n3e3925242e2b372j3b2j3a3b2k3l39211t1t_3q2c2a2k243e262b3a2k2g3m3e2p253c3e3k3k2h2d371t1t,2,2,2
3041940,daenerys_targaryen,Daenerys Targaryen,6/24/2014 19:28,38725,themissytots,f,Malaysia,en,English,https://apifree.forvo.com/audio/1l3i242a1o3q3g1h3l2e3e1m1h332q1o1l1l1l3l223g373h3k1p3l2f2f2q213p2l2j3c38252o2o332q2c233i3j262g36312m393j3b3p3d3o3b351f2a3h1k3b2b3q3a2b1b1j292b222m3j3k3l34241g3n3a27251n2m2h1t1t_2f1f3n2i232l3k211l2l2q1n3h282f2f332f3n3c2o371t1t,https://apifree.forvo.com/audio/1b3c2f3a1l3m2i1b1m3q1p381h2c1h2e1f3h2c333q2724342g3c1j2m1m1l3i343g1m3a1o3c2e2c3n2g1o3j3m3m2j281p1j1k2e1j1p1l352m1i1i2n1m3b3p3i3q342n391k1o1o2a2a3b313q3j1g3j3i1b1p362j2j2m3n1t1t_3435271g26382l223n2h352g341j3832383k3i2p2p2h1t1t,1,1,1
4244665,daenerys_targaryen,Daenerys Targaryen,4/6/2016 10:50,13159,Adcro,m,United Kingdom,en,English,https://apifree.forvo.com/audio/2j2k34252i352p333n273f1j3h3c2g1l3b2c1h2k1i1f3k252c32232g393l3231332j343k211h1b1i2i282i3b1b1f38331i293c3d3d1f3d1p3l1k1l3d2e342h213k1p3c2l2b3q273c3p3k2m1g3p352k2b3a2a2e2d2p3n1t1t_3d3i3i2k2f281f2n2a1j2n2b1l2p1p253135322g1i2h1t1t,https://apifree.forvo.com/audio/383a1o2l1b3f3g353p231f2n3p342i3i2h3e1f313k3o3b1b3b2n1h2e2k282j213l1j372b1o2q1i2m2i2f3o2d2j1n1n2i292m3q2l3l3f1o2i2f272l383i342c2o3b3c1h342e2m3a3k3a2o1l1m351l3f3g31353g3o2p2h1t1t_2b1b372f2l282d3j3d1h3n2n3d2q3b2g23392b2n3i2h1t1t,2,2,2
